#Step TotalEnergy Pressure AcceptanceRatio Temperature LongRangeCorrection Density
48160000 -3124.21 2.13117 0.437794 0.85 -139.599 0.900232
48170000 -3111.95 2.31572 0.437794 0.85 -139.599 0.900232
48180000 -3107.09 2.33752 0.437793 0.85 -139.599 0.900232
48190000 -3115.23 2.24076 0.437793 0.85 -139.599 0.900232
48200000 -3129.36 2.06878 0.437794 0.85 -139.599 0.900232
48210000 -3067.11 2.73181 0.437794 0.85 -139.599 0.900232
48220000 -3089.52 2.46529 0.437793 0.85 -139.599 0.900232
48230000 -3125.01 2.20778 0.437793 0.85 -139.599 0.900232
48240000 -3119.28 2.19627 0.437793 0.85 -139.599 0.900232
48250000 -3142.38 1.99961 0.437795 0.85 -139.599 0.900232
48260000 -3111.07 2.34241 0.437794 0.85 -139.599 0.900232
48270000 -3082.33 2.64053 0.437795 0.85 -139.599 0.900232
48280000 -3085.96 2.64432 0.437795 0.85 -139.599 0.900232
48290000 -3117.36 2.26747 0.437794 0.85 -139.599 0.900232
48300000 -3147.39 1.94473 0.437795 0.85 -139.599 0.900232
48310000 -3086.29 2.67356 0.437794 0.85 -139.599 0.900232
48320000 -3128.95 2.18727 0.437794 0.85 -139.599 0.900232
48330000 -3156.68 1.9176 0.437794 0.85 -139.599 0.900232
48340000 -3125.66 2.17737 0.437795 0.85 -139.599 0.900232
48350000 -3129.74 2.23507 0.437795 0.85 -139.599 0.900232
48360000 -3123.02 2.2402 0.437794 0.85 -139.599 0.900232
48370000 -3148.85 1.91069 0.437793 0.85 -139.599 0.900232
48380000 -3149.88 1.88563 0.437795 0.85 -139.599 0.900232
48390000 -3137.93 2.04274 0.437795 0.85 -139.599 0.900232
48400000 -3134.29 2.05483 0.437796 0.85 -139.599 0.900232
48410000 -3149.13 1.93148 0.437795 0.85 -139.599 0.900232
48420000 -3115.45 2.25379 0.437796 0.85 -139.599 0.900232
48430000 -3109.26 2.26529 0.437796 0.85 -139.599 0.900232
48440000 -3158.11 1.78615 0.437794 0.85 -139.599 0.900232
48450000 -3150.01 1.98478 0.437794 0.85 -139.599 0.900232
48460000 -3141.86 1.97946 0.437795 0.85 -139.599 0.900232
48470000 -3152.72 1.89762 0.437797 0.85 -139.599 0.900232
48480000 -3102.04 2.41157 0.437799 0.85 -139.599 0.900232
48490000 -3149.29 1.92999 0.437799 0.85 -139.599 0.900232
48500000 -3127.42 2.13047 0.437799 0.85 -139.599 0.900232
48510000 -3126.22 2.15261 0.4378 0.85 -139.599 0.900232
48520000 -3104.66 2.37723 0.437801 0.85 -139.599 0.900232
48530000 -3141.54 2.00027 0.437802 0.85 -139.599 0.900232
48540000 -3094.26 2.44853 0.4378 0.85 -139.599 0.900232
48550000 -3133.09 2.05982 0.437799 0.85 -139.599 0.900232
48560000 -3162.4 1.76694 0.437801 0.85 -139.599 0.900232
48570000 -3150.23 1.88468 0.437799 0.85 -139.599 0.900232
48580000 -3141.22 2.05022 0.4378 0.85 -139.599 0.900232
48590000 -3120.83 2.19748 0.437801 0.85 -139.599 0.900232
48600000 -3136.07 2.007 0.437804 0.85 -139.599 0.900232
48610000 -3105.92 2.31771 0.437806 0.85 -139.599 0.900232
48620000 -3115.47 2.31631 0.437807 0.85 -139.599 0.900232
48630000 -3125.19 2.1561 0.437808 0.85 -139.599 0.900232
48640000 -3118 2.24061 0.437809 0.85 -139.599 0.900232
48650000 -3112.48 2.35506 0.437808 0.85 -139.599 0.900232
48660000 -3141.67 2.0127 0.437808 0.85 -139.599 0.900232
48670000 -3115.44 2.33622 0.437808 0.85 -139.599 0.900232
48680000 -3159.52 1.85363 0.43781 0.85 -139.599 0.900232
48690000 -3107.87 2.35036 0.437809 0.85 -139.599 0.900232
48700000 -3126.76 2.23984 0.437808 0.85 -139.599 0.900232
48710000 -3132.73 2.1465 0.437809 0.85 -139.599 0.900232
48720000 -3150.16 1.9243 0.437808 0.85 -139.599 0.900232
48730000 -3120.6 2.15748 0.437808 0.85 -139.599 0.900232
48740000 -3114.01 2.30376 0.437807 0.85 -139.599 0.900232
48750000 -3104.34 2.38853 0.437807 0.85 -139.599 0.900232
48760000 -3140.52 2.09599 0.437807 0.85 -139.599 0.900232
48770000 -3102.84 2.35319 0.437805 0.85 -139.599 0.900232
48780000 -3146.83 1.92278 0.437807 0.85 -139.599 0.900232
48790000 -3128 2.10583 0.437806 0.85 -139.599 0.900232
48800000 -3164.32 1.69886 0.437806 0.85 -139.599 0.900232
48810000 -3118.36 2.17362 0.437806 0.85 -139.599 0.900232
48820000 -3135.71 2.05654 0.437804 0.85 -139.599 0.900232
48830000 -3097.67 2.38952 0.437803 0.85 -139.599 0.900232
48840000 -3106.17 2.34751 0.437804 0.85 -139.599 0.900232
48850000 -3119.42 2.18889 0.437804 0.85 -139.599 0.900232
48860000 -3089.92 2.45944 0.437805 0.85 -139.599 0.900232
48870000 -3117.68 2.23007 0.437805 0.85 -139.599 0.900232
48880000 -3077.22 2.65442 0.437806 0.85 -139.599 0.900232
48890000 -3116.19 2.27109 0.437804 0.85 -139.599 0.900232
48900000 -3099.5 2.49902 0.437804 0.85 -139.599 0.900232
48910000 -3118.59 2.23682 0.437804 0.85 -139.599 0.900232
48920000 -3106.17 2.25442 0.437804 0.85 -139.599 0.900232
48930000 -3116.32 2.22215 0.437804 0.85 -139.599 0.900232
48940000 -3097.39 2.44093 0.437803 0.85 -139.599 0.900232
48950000 -3106.34 2.37971 0.437803 0.85 -139.599 0.900232
48960000 -3117.29 2.24719 0.437803 0.85 -139.599 0.900232
48970000 -3072.24 2.67533 0.437803 0.85 -139.599 0.900232
48980000 -3091.45 2.49297 0.437803 0.85 -139.599 0.900232
48990000 -3114.21 2.28178 0.437803 0.85 -139.599 0.900232
49000000 -3124.37 2.19344 0.437804 0.85 -139.599 0.900232
49010000 -3129.49 2.10675 0.437804 0.85 -139.599 0.900232
49020000 -3150.08 1.88029 0.437806 0.85 -139.599 0.900232
49030000 -3155.4 1.8596 0.437807 0.85 -139.599 0.900232
49040000 -3140.35 2.04726 0.437808 0.85 -139.599 0.900232
49050000 -3124.29 2.22663 0.43781 0.85 -139.599 0.900232
49060000 -3140.58 2.00736 0.437811 0.85 -139.599 0.900232
49070000 -3145.09 2.03035 0.437813 0.85 -139.599 0.900232
49080000 -3144.42 1.99823 0.437813 0.85 -139.599 0.900232
49090000 -3133.67 2.12007 0.437812 0.85 -139.599 0.900232
49100000 -3104.14 2.36983 0.437812 0.85 -139.599 0.900232
49110000 -3133.49 2.11543 0.437813 0.85 -139.599 0.900232
49120000 -3127.49 2.20436 0.437814 0.85 -139.599 0.900232
49130000 -3136.56 2.10945 0.43781 0.85 -139.599 0.900232
49140000 -3128.68 2.18243 0.43781 0.85 -139.599 0.900232
49150000 -3122.37 2.25375 0.437809 0.85 -139.599 0.900232
49160000 -3126.22 2.28128 0.437808 0.85 -139.599 0.900232
49170000 -3142.13 2.05342 0.43781 0.85 -139.599 0.900232
49180000 -3120.62 2.25508 0.437809 0.85 -139.599 0.900232
49190000 -3108.87 2.37198 0.437809 0.85 -139.599 0.900232
49200000 -3094.56 2.56053 0.437808 0.85 -139.599 0.900232
49210000 -3063.22 2.90319 0.437807 0.85 -139.599 0.900232
49220000 -3107.69 2.41746 0.437808 0.85 -139.599 0.900232
49230000 -3087.15 2.53447 0.437809 0.85 -139.599 0.900232
49240000 -3094.4 2.43772 0.437808 0.85 -139.599 0.900232
49250000 -3080.16 2.622 0.437806 0.85 -139.599 0.900232
49260000 -3103.14 2.37749 0.437805 0.85 -139.599 0.900232
49270000 -3128.35 2.15874 0.437806 0.85 -139.599 0.900232
49280000 -3121.4 2.21421 0.437807 0.85 -139.599 0.900232
49290000 -3118.62 2.28912 0.437808 0.85 -139.599 0.900232
49300000 -3111.67 2.45048 0.437807 0.85 -139.599 0.900232
49310000 -3078.85 2.64223 0.437806 0.85 -139.599 0.900232
49320000 -3143.29 2.00874 0.437806 0.85 -139.599 0.900232
49330000 -3140.36 2.044 0.437809 0.85 -139.599 0.900232
49340000 -3124.29 2.1623 0.437808 0.85 -139.599 0.900232
49350000 -3133.47 2.08971 0.437808 0.85 -139.599 0.900232
49360000 -3124.86 2.16653 0.437809 0.85 -139.599 0.900232
49370000 -3128.73 2.08897 0.43781 0.85 -139.599 0.900232
49380000 -3129.19 2.10512 0.437809 0.85 -139.599 0.900232
49390000 -3097.83 2.44427 0.43781 0.85 -139.599 0.900232
49400000 -3117.99 2.23799 0.43781 0.85 -139.599 0.900232
49410000 -3156.13 1.89277 0.43781 0.85 -139.599 0.900232
49420000 -3123.85 2.12319 0.43781 0.85 -139.599 0.900232
49430000 -3143.58 1.99019 0.437812 0.85 -139.599 0.900232
49440000 -3148.34 1.9502 0.437813 0.85 -139.599 0.900232
49450000 -3102.64 2.44377 0.437812 0.85 -139.599 0.900232
49460000 -3089.23 2.61803 0.437811 0.85 -139.599 0.900232
49470000 -3108.23 2.36087 0.437809 0.85 -139.599 0.900232
49480000 -3137.69 2.10115 0.43781 0.85 -139.599 0.900232
49490000 -3127.15 2.17178 0.43781 0.85 -139.599 0.900232
49500000 -3094.83 2.51609 0.43781 0.85 -139.599 0.900232
49510000 -3096.33 2.52406 0.437809 0.85 -139.599 0.900232
49520000 -3105 2.38801 0.43781 0.85 -139.599 0.900232
49530000 -3077.93 2.67938 0.43781 0.85 -139.599 0.900232
49540000 -3148.01 1.8708 0.43781 0.85 -139.599 0.900232
49550000 -3123.75 2.17783 0.437811 0.85 -139.599 0.900232
49560000 -3144.74 1.99899 0.437812 0.85 -139.599 0.900232
49570000 -3134.05 2.12768 0.437812 0.85 -139.599 0.900232
49580000 -3130.06 2.14383 0.437813 0.85 -139.599 0.900232
49590000 -3104.64 2.42116 0.437812 0.85 -139.599 0.900232
49600000 -3127.6 2.15314 0.437813 0.85 -139.599 0.900232
49610000 -3127.62 2.22532 0.437813 0.85 -139.599 0.900232
49620000 -3104.09 2.37941 0.437812 0.85 -139.599 0.900232
49630000 -3126.34 2.18557 0.437812 0.85 -139.599 0.900232
49640000 -3131.29 2.14681 0.437813 0.85 -139.599 0.900232
49650000 -3128.92 2.17619 0.437813 0.85 -139.599 0.900232
49660000 -3093.7 2.51419 0.437812 0.85 -139.599 0.900232
49670000 -3092.97 2.58729 0.437811 0.85 -139.599 0.900232
49680000 -3086.14 2.56884 0.437812 0.85 -139.599 0.900232
49690000 -3141.88 2.09687 0.43781 0.85 -139.599 0.900232
49700000 -3115.13 2.29877 0.437808 0.85 -139.599 0.900232
49710000 -3108.79 2.36437 0.437807 0.85 -139.599 0.900232
49720000 -3095.11 2.45295 0.437806 0.85 -139.599 0.900232
49730000 -3135.96 2.18773 0.437806 0.85 -139.599 0.900232
49740000 -3094.51 2.54928 0.437806 0.85 -139.599 0.900232
49750000 -3128.34 2.14423 0.437806 0.85 -139.599 0.900232
49760000 -3106.95 2.41124 0.437807 0.85 -139.599 0.900232
49770000 -3104.37 2.45709 0.437807 0.85 -139.599 0.900232
49780000 -3138.38 2.0527 0.437808 0.85 -139.599 0.900232
49790000 -3104.16 2.33146 0.437807 0.85 -139.599 0.900232
49800000 -3116.43 2.1923 0.437807 0.85 -139.599 0.900232
49810000 -3079.15 2.53423 0.437805 0.85 -139.599 0.900232
49820000 -3048.44 2.90458 0.437805 0.85 -139.599 0.900232
49830000 -3077.47 2.71201 0.437804 0.85 -139.599 0.900232
49840000 -3086.54 2.61903 0.437801 0.85 -139.599 0.900232
49850000 -3098.72 2.53951 0.437802 0.85 -139.599 0.900232
49860000 -3103.98 2.39628 0.437802 0.85 -139.599 0.900232
49870000 -3121.3 2.20997 0.437801 0.85 -139.599 0.900232
49880000 -3106.45 2.36287 0.437801 0.85 -139.599 0.900232
49890000 -3118.32 2.24517 0.4378 0.85 -139.599 0.900232
49900000 -3069.09 2.77993 0.437798 0.85 -139.599 0.900232
49910000 -3138.12 2.0578 0.437798 0.85 -139.599 0.900232
49920000 -3121.69 2.20277 0.437798 0.85 -139.599 0.900232
49930000 -3111.3 2.29661 0.437799 0.85 -139.599 0.900232
49940000 -3106.3 2.29919 0.437799 0.85 -139.599 0.900232
49950000 -3115.05 2.29527 0.437798 0.85 -139.599 0.900232
49960000 -3095.84 2.51811 0.437798 0.85 -139.599 0.900232
49970000 -3141.55 2.0311 0.437797 0.85 -139.599 0.900232
49980000 -3145.56 2.05115 0.437797 0.85 -139.599 0.900232
49990000 -3138.04 2.02999 0.437796 0.85 -139.599 0.900232
50000000 -3091.61 2.48429 0.437799 0.85 -139.599 0.900232
50010000 -3125.34 2.16643 0.437799 0.85 -139.599 0.900232
50020000 -3131.81 2.12644 0.437798 0.85 -139.599 0.900232
50030000 -3126.65 2.18271 0.437798 0.85 -139.599 0.900232
50040000 -3135.24 2.02014 0.437797 0.85 -139.599 0.900232
50050000 -3084.07 2.51166 0.437797 0.85 -139.599 0.900232
50060000 -3116.48 2.21016 0.437797 0.85 -139.599 0.900232
50070000 -3128.79 2.20232 0.437797 0.85 -139.599 0.900232
50080000 -3126.2 2.12748 0.437797 0.85 -139.599 0.900232
50090000 -3116.4 2.28725 0.437799 0.85 -139.599 0.900232
50100000 -3117.2 2.23214 0.4378 0.85 -139.599 0.900232
50110000 -3120.11 2.23654 0.437802 0.85 -139.599 0.900232
50120000 -3124.54 2.16959 0.437804 0.85 -139.599 0.900232
50130000 -3120.33 2.25106 0.437805 0.85 -139.599 0.900232
50140000 -3105.94 2.34509 0.437804 0.85 -139.599 0.900232
50150000 -3135.54 2.04944 0.437804 0.85 -139.599 0.900232
50160000 -3153.11 1.87628 0.437803 0.85 -139.599 0.900232
50170000 -3149.61 1.99809 0.437802 0.85 -139.599 0.900232
50180000 -3111.62 2.37163 0.437801 0.85 -139.599 0.900232
50190000 -3106.17 2.41726 0.437802 0.85 -139.599 0.900232
50200000 -3127.17 2.21388 0.4378 0.85 -139.599 0.900232
50210000 -3116.89 2.32288 0.437801 0.85 -139.599 0.900232
50220000 -3140.37 2.103 0.437801 0.85 -139.599 0.900232
50230000 -3147.17 1.96865 0.437801 0.85 -139.599 0.900232
50240000 -3137.91 2.07473 0.437799 0.85 -139.599 0.900232
50250000 -3113.29 2.3494 0.4378 0.85 -139.599 0.900232
50260000 -3146.12 1.96142 0.4378 0.85 -139.599 0.900232
50270000 -3149.44 1.94387 0.437799 0.85 -139.599 0.900232
50280000 -3089.87 2.59763 0.4378 0.85 -139.599 0.900232
50290000 -3061.61 2.86075 0.437801 0.85 -139.599 0.900232
50300000 -3119.96 2.3457 0.4378 0.85 -139.599 0.900232
50310000 -3105.86 2.40298 0.4378 0.85 -139.599 0.900232
50320000 -3088.66 2.50659 0.4378 0.85 -139.599 0.900232
50330000 -3125.55 2.20061 0.437799 0.85 -139.599 0.900232
50340000 -3130.64 2.09721 0.4378 0.85 -139.599 0.900232
50350000 -3117.26 2.21941 0.437804 0.85 -139.599 0.900232
50360000 -3097.65 2.51177 0.437804 0.85 -139.599 0.900232
50370000 -3131.41 2.18835 0.437804 0.85 -139.599 0.900232
50380000 -3104.88 2.38444 0.437803 0.85 -139.599 0.900232
50390000 -3087.63 2.5397 0.437801 0.85 -139.599 0.900232
50400000 -3122.13 2.21236 0.437801 0.85 -139.599 0.900232
50410000 -3101.42 2.38564 0.4378 0.85 -139.599 0.900232
50420000 -3133.21 2.02475 0.437801 0.85 -139.599 0.900232
50430000 -3092.03 2.44889 0.437801 0.85 -139.599 0.900232
50440000 -3091.57 2.44654 0.437802 0.85 -139.599 0.900232
50450000 -3127.2 2.1627 0.437803 0.85 -139.599 0.900232
50460000 -3105.95 2.34269 0.4378 0.85 -139.599 0.900232
50470000 -3150.29 1.93196 0.437801 0.85 -139.599 0.900232
50480000 -3166.25 1.81794 0.437801 0.85 -139.599 0.900232
50490000 -3118.6 2.25493 0.437801 0.85 -139.599 0.900232
50500000 -3138.04 2.04147 0.4378 0.85 -139.599 0.900232
50510000 -3122.83 2.16177 0.437802 0.85 -139.599 0.900232
50520000 -3134.94 2.09598 0.437802 0.85 -139.599 0.900232
50530000 -3140.14 2.03067 0.4378 0.85 -139.599 0.900232
50540000 -3108.47 2.3237 0.437801 0.85 -139.599 0.900232
50550000 -3164.24 1.79386 0.437801 0.85 -139.599 0.900232
50560000 -3129.47 2.16781 0.437801 0.85 -139.599 0.900232
50570000 -3115.06 2.30028 0.437804 0.85 -139.599 0.900232
50580000 -3104.68 2.3288 0.437804 0.85 -139.599 0.900232
50590000 -3154.89 1.88298 0.437807 0.85 -139.599 0.900232
50600000 -3130.11 2.15027 0.437807 0.85 -139.599 0.900232
50610000 -3111.61 2.29539 0.43781 0.85 -139.599 0.900232
50620000 -3141.83 2.02679 0.43781 0.85 -139.599 0.900232
50630000 -3146.95 1.93895 0.437811 0.85 -139.599 0.900232
50640000 -3167.12 1.79055 0.437814 0.85 -139.599 0.900232
50650000 -3130.47 2.13855 0.437814 0.85 -139.599 0.900232
50660000 -3113.65 2.28956 0.437816 0.85 -139.599 0.900232
50670000 -3136.06 2.03869 0.437816 0.85 -139.599 0.900232
50680000 -3136.38 2.10985 0.437816 0.85 -139.599 0.900232
50690000 -3087.36 2.52445 0.437817 0.85 -139.599 0.900232
50700000 -3113.54 2.33614 0.437817 0.85 -139.599 0.900232
50710000 -3125.5 2.19272 0.437816 0.85 -139.599 0.900232
50720000 -3098.16 2.49044 0.437816 0.85 -139.599 0.900232
50730000 -3140.49 2.05063 0.437815 0.85 -139.599 0.900232
50740000 -3155.15 1.95499 0.437814 0.85 -139.599 0.900232
50750000 -3110.95 2.33385 0.437814 0.85 -139.599 0.900232
50760000 -3153.25 1.9387 0.437814 0.85 -139.599 0.900232
50770000 -3083.49 2.63816 0.437814 0.85 -139.599 0.900232
50780000 -3110.5 2.39029 0.437813 0.85 -139.599 0.900232
50790000 -3152.55 1.90678 0.437813 0.85 -139.599 0.900232
50800000 -3128.22 2.17504 0.437812 0.85 -139.599 0.900232
50810000 -3117.64 2.16871 0.437814 0.85 -139.599 0.900232
50820000 -3102.39 2.3373 0.437815 0.85 -139.599 0.900232
50830000 -3128.51 2.14187 0.437815 0.85 -139.599 0.900232
50840000 -3122.95 2.22298 0.437815 0.85 -139.599 0.900232
50850000 -3109.56 2.27206 0.437813 0.85 -139.599 0.900232
50860000 -3124.48 2.16894 0.437813 0.85 -139.599 0.900232
50870000 -3092.61 2.44636 0.437812 0.85 -139.599 0.900232
50880000 -3086.98 2.48657 0.43781 0.85 -139.599 0.900232
50890000 -3096.97 2.44251 0.437809 0.85 -139.599 0.900232
50900000 -3118.34 2.24715 0.437809 0.85 -139.599 0.900232
50910000 -3137.27 2.03981 0.43781 0.85 -139.599 0.900232
50920000 -3098.65 2.42435 0.43781 0.85 -139.599 0.900232
50930000 -3149.86 1.94846 0.437809 0.85 -139.599 0.900232
50940000 -3106.44 2.29669 0.437811 0.85 -139.599 0.900232
50950000 -3119.2 2.21944 0.437811 0.85 -139.599 0.900232
50960000 -3102.06 2.38548 0.437808 0.85 -139.599 0.900232
50970000 -3114.66 2.23219 0.437807 0.85 -139.599 0.900232
50980000 -3114.68 2.21466 0.437808 0.85 -139.599 0.900232
50990000 -3135.54 2.14183 0.437808 0.85 -139.599 0.900232
51000000 -3126.28 2.20701 0.437808 0.85 -139.599 0.900232
51010000 -3121.13 2.20984 0.437808 0.85 -139.599 0.900232
51020000 -3149.12 2.00155 0.437807 0.85 -139.599 0.900232
51030000 -3133.76 2.15891 0.437808 0.85 -139.599 0.900232
51040000 -3125.23 2.27843 0.437808 0.85 -139.599 0.900232
51050000 -3168.78 1.7167 0.437808 0.85 -139.599 0.900232
51060000 -3118.16 2.21144 0.437809 0.85 -139.599 0.900232
51070000 -3109.56 2.39789 0.437809 0.85 -139.599 0.900232
51080000 -3133.58 2.11771 0.437809 0.85 -139.599 0.900232
51090000 -3133.04 2.12795 0.437809 0.85 -139.599 0.900232
51100000 -3117.7 2.23885 0.437808 0.85 -139.599 0.900232
51110000 -3112.52 2.25531 0.437807 0.85 -139.599 0.900232
51120000 -3146.71 1.9528 0.437806 0.85 -139.599 0.900232
51130000 -3096.42 2.45019 0.437809 0.85 -139.599 0.900232
51140000 -3153.31 1.86796 0.437811 0.85 -139.599 0.900232
51150000 -3072.12 2.7495 0.43781 0.85 -139.599 0.900232
51160000 -3137.52 2.11303 0.43781 0.85 -139.599 0.900232
51170000 -3126.1 2.22798 0.43781 0.85 -139.599 0.900232
51180000 -3114.89 2.27349 0.43781 0.85 -139.599 0.900232
51190000 -3153.73 1.86507 0.437811 0.85 -139.599 0.900232
51200000 -3154.05 1.86162 0.437813 0.85 -139.599 0.900232
51210000 -3133.5 2.14815 0.437814 0.85 -139.599 0.900232
51220000 -3134.65 1.99535 0.437815 0.85 -139.599 0.900232
51230000 -3135.22 2.10579 0.437817 0.85 -139.599 0.900232
51240000 -3150.12 1.96718 0.437818 0.85 -139.599 0.900232
51250000 -3129.15 2.04102 0.43782 0.85 -139.599 0.900232
51260000 -3154 1.81822 0.43782 0.85 -139.599 0.900232
51270000 -3127.96 2.1491 0.43782 0.85 -139.599 0.900232
51280000 -3149.22 1.94916 0.437821 0.85 -139.599 0.900232
51290000 -3115.82 2.31164 0.437821 0.85 -139.599 0.900232
51300000 -3069.56 2.75859 0.437822 0.85 -139.599 0.900232
51310000 -3082.89 2.52892 0.43782 0.85 -139.599 0.900232
51320000 -3100.28 2.43254 0.43782 0.85 -139.599 0.900232
51330000 -3125.46 2.21714 0.437819 0.85 -139.599 0.900232
51340000 -3112.3 2.37882 0.437819 0.85 -139.599 0.900232
51350000 -3142.57 2.01248 0.437818 0.85 -139.599 0.900232
51360000 -3115.53 2.20913 0.437818 0.85 -139.599 0.900232
51370000 -3109.16 2.23037 0.437817 0.85 -139.599 0.900232
51380000 -3137.99 2.03512 0.437817 0.85 -139.599 0.900232
51390000 -3127.47 2.15833 0.437816 0.85 -139.599 0.900232
51400000 -3127.84 2.13425 0.437816 0.85 -139.599 0.900232
51410000 -3128.54 2.11572 0.437815 0.85 -139.599 0.900232
51420000 -3096.04 2.44694 0.437816 0.85 -139.599 0.900232
51430000 -3121.75 2.24153 0.437815 0.85 -139.599 0.900232
51440000 -3128.12 2.17735 0.437814 0.85 -139.599 0.900232
51450000 -3112.47 2.3458 0.437814 0.85 -139.599 0.900232
51460000 -3143.16 2.00843 0.437815 0.85 -139.599 0.900232
51470000 -3100.03 2.45449 0.437813 0.85 -139.599 0.900232
51480000 -3090.6 2.54958 0.437812 0.85 -139.599 0.900232
51490000 -3106.19 2.47314 0.43781 0.85 -139.599 0.900232
51500000 -3104.58 2.4334 0.437811 0.85 -139.599 0.900232
51510000 -3091.88 2.50062 0.43781 0.85 -139.599 0.900232
51520000 -3141.15 2.02557 0.43781 0.85 -139.599 0.900232
51530000 -3112.32 2.29442 0.43781 0.85 -139.599 0.900232
51540000 -3134.35 2.11257 0.437812 0.85 -139.599 0.900232
51550000 -3137 2.07288 0.437813 0.85 -139.599 0.900232
51560000 -3124.37 2.21418 0.437814 0.85 -139.599 0.900232
51570000 -3133.16 2.07246 0.437815 0.85 -139.599 0.900232
51580000 -3117.92 2.25161 0.437814 0.85 -139.599 0.900232
51590000 -3108.13 2.35733 0.437814 0.85 -139.599 0.900232
51600000 -3100.97 2.44483 0.437815 0.85 -139.599 0.900232
51610000 -3119.07 2.23904 0.437813 0.85 -139.599 0.900232
51620000 -3118.67 2.16482 0.437813 0.85 -139.599 0.900232
51630000 -3107.46 2.32306 0.437814 0.85 -139.599 0.900232
51640000 -3115.44 2.28683 0.437815 0.85 -139.599 0.900232
51650000 -3095.09 2.58554 0.437814 0.85 -139.599 0.900232
51660000 -3097.03 2.53602 0.437812 0.85 -139.599 0.900232
51670000 -3107.43 2.38044 0.43781 0.85 -139.599 0.900232
51680000 -3114.93 2.34135 0.43781 0.85 -139.599 0.900232
51690000 -3125.43 2.16955 0.437811 0.85 -139.599 0.900232
51700000 -3115.41 2.24152 0.437814 0.85 -139.599 0.900232
51710000 -3094.35 2.48297 0.437815 0.85 -139.599 0.900232
51720000 -3143.25 2.10095 0.437816 0.85 -139.599 0.900232
51730000 -3155.58 1.97711 0.437817 0.85 -139.599 0.900232
51740000 -3105.53 2.37702 0.437816 0.85 -139.599 0.900232
51750000 -3137.83 2.0978 0.437818 0.85 -139.599 0.900232
51760000 -3121.12 2.26115 0.437817 0.85 -139.599 0.900232
51770000 -3159.07 1.88209 0.437817 0.85 -139.599 0.900232
51780000 -3092.9 2.50089 0.437819 0.85 -139.599 0.900232
51790000 -3119.95 2.23451 0.437819 0.85 -139.599 0.900232
51800000 -3130.19 2.17756 0.437818 0.85 -139.599 0.900232
51810000 -3132.14 2.04545 0.437818 0.85 -139.599 0.900232
51820000 -3152.93 1.93476 0.437818 0.85 -139.599 0.900232
51830000 -3148.42 1.90415 0.437819 0.85 -139.599 0.900232
51840000 -3143.25 1.89281 0.43782 0.85 -139.599 0.900232
51850000 -3138.99 2.02694 0.437821 0.85 -139.599 0.900232
